,Data,Temperatura Mínima,Temperatura Máxima
5424,1975-10-29,"12,2","28,0"
5425,1975-10-30,"12,0","23,2"
5426,1975-10-31,"11,9","26,7"
5427,1975-11-01,"13,2","20,0"
5428,1975-11-02,"11,1","17,0"
5429,1975-11-03,"11,7","22,8"
5430,1975-11-04,"12,9","23,9"
5431,1975-11-05,"10,6","26,2"
5432,1975-11-06,"14,1","21,0"
5433,1975-11-07,"14,7","24,2"
5434,1975-11-08,"10,1","27,0"
5435,1975-11-09,"13,8","21,0"
5436,1975-11-10,"11,5","24,0"
5437,1975-11-11,"9,5","24,1"
5438,1975-11-12,"9,2","26,0"
5439,1975-11-13,"11,2","28,0"
5440,1975-11-14,"12,6","29,3"
5441,1975-11-15,"14,0","30,5"
5442,1975-11-16,"19,0","28,7"
5443,1975-11-17,"15,0","26,8"
5444,1975-11-18,"11,8","18,0"
5445,1975-11-19,"10,7","20,3"
5446,1975-11-20,"13,0","19,7"
5447,1975-11-21,"12,5","28,0"
5448,1975-11-22,"13,0","28,2"
5449,1975-11-23,"15,2","24,1"
5450,1975-11-24,"17,0","22,0"
5451,1975-11-25,"16,1","23,0"
5452,1975-11-26,"12,6","26,0"
5453,1975-11-27,"12,0","24,7"
5454,1975-11-28,"14,9","25,0"
5455,1975-11-29,"11,4","26,1"
5456,1975-11-30,"12,4","18,2"
5457,1975-12-01,"11,0","15,8"
5458,1975-12-02,"15,0","23,1"
5459,1975-12-03,"17,6","28,0"
5460,1975-12-04,"16,0","28,0"
5461,1975-12-05,"16,0","25,0"
5462,1975-12-06,"15,5","23,8"
5463,1975-12-07,"16,2","24,2"
5464,1975-12-08,"16,5","27,7"
5465,1975-12-09,"17,2","26,4"
5466,1975-12-10,"15,6","28,6"
5467,1975-12-11,"16,4","30,0"
5468,1975-12-12,"17,4","28,0"
5469,1975-12-13,"16,0","27,2"
5470,1975-12-14,"14,9","25,0"
5471,1975-12-15,"9,0","24,0"
5472,1975-12-16,"8,2","27,0"
5473,1975-12-17,"10,6","29,0"
5474,1975-12-18,"16,9","28,1"
5475,1975-12-19,"16,1","27,2"
5476,1975-12-20,"15,4","25,0"
5477,1975-12-21,"16,4","28,2"
5478,1975-12-22,"16,2","28,4"
5479,1975-12-23,"16,0","23,0"
5480,1975-12-24,"15,0","25,0"
5481,1975-12-25,"15,6","27,4"
5482,1975-12-26,"16,3","27,7"
5483,1975-12-27,"17,0","29,0"
5484,1975-12-28,"14,4","27,8"
5485,1975-12-29,"16,4","22,0"
5486,1975-12-30,"16,4","24,3"
5487,1975-12-31,"17,0","24,0"
5488,1976-01-01,-,"25,1"
5489,1976-01-02,-,"26,0"
5490,1976-01-03,-,"26,0"
5491,1976-01-04,-,"25,3"
5492,1976-01-05,-,"26,0"
5493,1976-01-06,-,"25,7"
5494,1976-01-07,-,"25,7"
5495,1976-01-08,-,"25,0"
5496,1976-01-09,-,"24,7"
5497,1976-01-10,-,"24,9"
5498,1976-01-11,-,"25,0"
5499,1976-01-12,-,"28,0"
5500,1976-01-13,-,"27,3"
5501,1976-01-14,-,"27,8"
5502,1976-01-15,-,"29,2"
5503,1976-01-16,-,"29,3"
5504,1976-01-17,-,"28,2"
5505,1976-01-18,-,"28,0"
5506,1976-01-19,-,"29,8"
5507,1976-01-20,-,"29,8"
5508,1976-01-21,-,"20,8"
5509,1976-01-22,-,"23,9"
5510,1976-01-23,-,"26,1"
5511,1976-01-24,-,"27,6"
5512,1976-01-25,-,"27,0"
5513,1976-01-26,-,"22,8"
5514,1976-01-27,-,"26,2"
5515,1976-01-28,-,"19,0"
5516,1976-01-29,-,"24,0"
5517,1976-01-30,"13,4","25,7"
5518,1976-01-31,"12,8","26,0"
5519,1976-02-01,"15,6","22,0"
5520,1976-02-02,"13,3","24,8"
5521,1976-02-03,"14,6","25,9"
5522,1976-02-04,"16,1","30,0"
5523,1976-02-05,"15,7","24,0"
5524,1976-02-06,"15,7","25,6"
5525,1976-02-07,"15,4","26,6"
5526,1976-02-08,"13,7","27,2"
5527,1976-02-09,"15,0","26,7"
5528,1976-02-10,"13,8","26,5"
5529,1976-02-11,"9,8","24,6"
5530,1976-02-12,"11,8","25,0"
5531,1976-02-13,"11,7","25,5"
5532,1976-02-14,-,"26,0"
5533,1976-02-15,"12,3","24,0"
5534,1976-02-16,-,"23,0"
5535,1976-02-17,"14,6","24,6"
5536,1976-02-18,"15,8","25,6"
5537,1976-02-19,"16,4","27,4"
5538,1976-02-20,"17,2","26,0"
5539,1976-02-21,-,"25,2"
5540,1976-02-22,"15,6","25,6"
5541,1976-02-23,"16,0","28,1"
5542,1976-02-24,"15,2","26,8"
5543,1976-02-25,"14,0","27,6"
5544,1976-02-26,"14,7","28,2"
5545,1976-02-27,"11,0","28,0"
5546,1976-02-28,-,"29,0"
5547,1976-02-29,-,"28,8"
5548,1976-03-01,-,"28,3"
5549,1976-03-02,-,"28,4"
5550,1976-03-03,-,"25,0"
5551,1976-03-04,-,"27,2"
5552,1976-03-05,-,"28,4"
5553,1976-03-06,-,"28,8"
5554,1976-03-07,-,"29,2"
5555,1976-03-08,-,"28,4"
5556,1976-03-09,-,"28,6"
5557,1976-03-10,-,"28,1"
5558,1976-03-11,-,"28,3"
5559,1976-03-12,-,"28,0"
5560,1976-03-13,-,"26,7"
5561,1976-03-14,-,"24,2"
5562,1976-03-15,-,"25,2"
5563,1976-03-16,-,"26,8"
5564,1976-03-17,-,"27,2"
5565,1976-03-18,-,"27,2"
5566,1976-03-19,-,"26,0"
5567,1976-03-20,-,"25,4"
5568,1976-03-21,-,"24,2"
5569,1976-03-22,-,"25,0"
5570,1976-03-23,-,"24,5"
5571,1976-03-24,-,"23,2"
5572,1976-03-25,-,"21,6"
5573,1976-03-26,-,"21,2"
5574,1976-03-27,-,"18,0"
5575,1976-03-28,-,"19,0"
5576,1976-03-29,-,"23,1"
5577,1976-03-30,-,"26,6"
5578,1976-03-31,-,"26,8"
5579,1976-04-01,-,"28,0"
5580,1976-04-02,-,"28,4"
5581,1976-04-03,-,"24,3"
5582,1976-04-04,-,"27,1"
5583,1976-04-05,-,"25,4"
5584,1976-04-06,-,"19,0"
5585,1976-04-07,-,"20,4"
5586,1976-04-08,-,"23,9"
5587,1976-04-09,-,"15,2"
5588,1976-04-10,-,"19,4"
5589,1976-04-11,-,"21,7"
5590,1976-04-12,-,"20,4"
5591,1976-04-13,-,"22,3"
5592,1976-04-14,-,"20,0"
5593,1976-04-15,-,"23,6"
5594,1976-04-16,-,"27,4"
5595,1976-04-17,-,"26,9"
5596,1976-04-18,-,"26,0"
5597,1976-04-19,-,"26,3"
5598,1976-04-20,-,"21,1"
5599,1976-04-21,-,"21,4"
5600,1976-04-22,-,"15,5"
5601,1976-04-23,-,"18,2"
5602,1976-04-24,-,"19,6"
5603,1976-04-25,-,"22,6"
5604,1976-04-26,-,"24,0"
5605,1976-04-27,-,"25,2"
5606,1976-04-28,-,"22,6"
5607,1976-04-29,-,"23,7"
5608,1976-04-30,-,"24,2"
5609,1976-05-01,-,"21,0"
5610,1976-05-02,-,"19,6"
5611,1976-05-03,"9,2","19,6"
5612,1976-05-04,-,"22,7"
5613,1976-05-05,-,"23,0"
5614,1976-05-06,-,"23,4"
5615,1976-05-07,-,"24,2"
5616,1976-05-08,"13,0","17,0"
5617,1976-05-09,"11,0","15,2"
5618,1976-05-10,"8,0","16,0"
5619,1976-05-11,-,"20,6"
5620,1976-05-12,-,"18,8"
5621,1976-05-13,-,"19,8"
5622,1976-05-14,-,"16,0"
5623,1976-05-15,-,"20,9"
5624,1976-05-16,-,"22,7"
5625,1976-05-17,-,"21,0"
5626,1976-05-18,-,"22,1"
5627,1976-05-19,-,"20,0"
5628,1976-05-20,"13,6","21,0"
5629,1976-05-21,-,"15,7"
5630,1976-05-22,"11,9","19,0"
5631,1976-05-23,-,"20,6"
5632,1976-05-24,-,"22,6"
5633,1976-05-25,"12,0","19,6"
5634,1976-05-26,-,"22,0"
5635,1976-05-27,-,"16,6"
5636,1976-05-28,-,"17,8"
5637,1976-05-29,"9,6","17,1"
5638,1976-05-30,"7,5","13,1"
5639,1976-05-31,"5,2","18,0"
5640,1976-06-01,-,"21,2"
5641,1976-06-02,-,"21,6"
5642,1976-06-03,-,"21,1"
5643,1976-06-04,-,"15,0"
5644,1976-06-05,-,"14,1"
5645,1976-06-06,-,"13,0"
5646,1976-06-07,-,"13,0"
5647,1976-06-08,-,"14,8"
5648,1976-06-09,-,"11,0"
5649,1976-06-10,-,"11,0"
5650,1976-06-11,-,"10,6"
5651,1976-06-12,-,"16,9"
5652,1976-06-13,-,"15,2"
5653,1976-06-14,-,"18,6"
5654,1976-06-15,-,"21,8"
5655,1976-06-16,-,"22,4"
5656,1976-06-17,-,"22,0"
5657,1976-06-18,-,"23,1"
5658,1976-06-19,-,"24,1"
5659,1976-06-20,-,"23,6"
5660,1976-06-21,-,"22,2"
5661,1976-06-22,-,"23,8"
5662,1976-06-23,-,"23,1"
5663,1976-06-24,-,"21,8"
5664,1976-06-25,"7,6","21,8"
5665,1976-06-26,-,"21,6"
5666,1976-06-27,"8,8","17,6"
5667,1976-06-28,-,"16,6"
5668,1976-06-29,-,"17,6"
5669,1976-06-30,-,"13,0"
5670,1976-07-01,-,"12,8"
5671,1976-07-02,-,"11,2"
5672,1976-07-03,-,"14,8"
5673,1976-07-04,-,"15,2"
5674,1976-07-05,-,"15,2"
5675,1976-07-06,-,"17,8"
5676,1976-07-07,-,"15,6"
5677,1976-07-08,-,"15,4"
5678,1976-07-09,"1,0","13,1"
5679,1976-07-10,"-4,8","10,4"
5680,1976-07-11,-,"14,2"
5681,1976-07-12,-,"20,4"
5682,1976-07-13,-,"21,4"
5683,1976-07-14,-,"20,0"
5684,1976-07-15,-,"17,0"
5685,1976-07-16,-,"18,2"
5686,1976-07-17,-,"14,6"
5687,1976-07-18,-,"18,0"
5688,1976-07-19,-,"18,7"
5689,1976-07-20,-,"19,4"
5690,1976-07-21,-,"21,0"
5691,1976-07-22,-,"20,4"
5692,1976-07-23,-,"23,2"
5693,1976-07-24,-,"24,1"
5694,1976-07-25,-,"24,0"
5695,1976-07-26,-,"22,6"
5696,1976-07-27,-,"21,5"
5697,1976-07-28,-,"23,0"
5698,1976-07-29,-,"24,6"
5699,1976-07-30,-,"25,1"
5700,1976-07-31,-,"26,1"
5701,1976-08-01,-,"25,0"
5702,1976-08-02,-,"26,1"
5703,1976-08-03,-,"25,8"
5704,1976-08-04,-,"19,6"
5705,1976-08-05,-,"17,2"
5706,1976-08-06,-,"15,6"
5707,1976-08-07,-,"20,6"
5708,1976-08-08,-,"23,2"
5709,1976-08-09,-,"20,0"
5710,1976-08-10,-,"19,2"
5711,1976-08-11,-,"14,0"
5712,1976-08-12,-,"15,0"
5713,1976-08-13,"7,4","16,4"
5714,1976-08-14,-,"11,6"
5715,1976-08-15,"0,0","13,8"
5716,1976-08-16,"2,2","18,3"
5717,1976-08-17,"9,8","23,4"
5718,1976-08-18,"11,0","17,8"
5719,1976-08-19,"8,9","17,6"
5720,1976-08-20,"4,0","14,1"
5721,1976-08-21,"0,0","14,8"
5722,1976-08-22,"1,4","18,0"
5723,1976-08-23,"4,2","24,0"
5724,1976-08-24,"10,4","27,2"
5725,1976-08-25,"7,3","25,8"
5726,1976-08-26,"7,3","24,4"
5727,1976-08-27,"10,4","24,9"
5728,1976-08-28,"13,3","19,4"
5729,1976-08-29,"6,9","21,8"
5730,1976-08-30,"4,2","23,4"
5731,1976-08-31,"7,8","23,8"
5732,1976-09-01,"9,4","25,4"
5733,1976-09-02,"9,7","26,8"
5734,1976-09-03,"10,8","27,5"
5735,1976-09-04,"13,8","19,3"
5736,1976-09-05,"9,2","13,8"
5737,1976-09-06,"7,4","15,1"
5738,1976-09-07,"9,2","14,8"
5739,1976-09-08,"4,2","12,8"
5740,1976-09-09,"4,9","8,3"
5741,1976-09-10,"5,6","9,4"
5742,1976-09-11,"5,8","12,4"
5743,1976-09-12,"7,8","12,6"
5744,1976-09-13,"10,2","17,6"
5745,1976-09-14,"7,4","17,9"
5746,1976-09-15,"5,0","15,1"
5747,1976-09-16,"8,8","21,2"
5748,1976-09-17,"5,6","23,3"
5749,1976-09-18,"7,0","23,8"
5750,1976-09-19,"7,9","20,8"
5751,1976-09-20,"9,1","22,4"
5752,1976-09-21,"10,4","26,4"
5753,1976-09-22,"10,7","23,7"
5754,1976-09-23,"10,2","27,1"
5755,1976-09-24,"10,6","23,8"
5756,1976-09-25,"12,8","23,8"
5757,1976-09-26,"12,0","19,2"
5758,1976-09-27,"11,7","20,0"
5759,1976-09-28,"8,0","23,6"
5760,1976-09-29,"10,0","27,3"
5761,1976-09-30,"9,0","25,0"
5762,1976-10-01,"10,5","22,1"
5763,1976-10-02,"6,2","23,0"
5764,1976-10-03,"8,0","23,2"
5765,1976-10-04,"11,5","24,8"
5766,1976-10-05,"10,6","20,0"
5767,1976-10-06,"6,2","21,0"
5768,1976-10-07,"7,6","22,4"
5769,1976-10-08,"9,0","17,2"
5770,1976-10-09,"10,9","21,7"
5771,1976-10-10,"9,1","24,6"
5772,1976-10-11,"11,2","24,3"
5773,1976-10-12,"11,8","26,0"
5774,1976-10-13,"10,3","26,2"
5775,1976-10-14,"11,0","28,4"
5776,1976-10-15,"13,4","28,4"
5777,1976-10-16,"13,4","20,6"
5778,1976-10-17,"13,0","22,0"
5779,1976-10-18,"14,6","19,9"
5780,1976-10-19,"13,5","22,1"
5781,1976-10-20,"10,3","18,4"
5782,1976-10-21,"7,6","18,1"
5783,1976-10-22,"8,2","22,0"
5784,1976-10-23,"9,7","24,6"
5785,1976-10-24,"11,8","26,8"
5786,1976-10-25,"10,6","24,4"
5787,1976-10-26,"13,1","22,2"
5788,1976-10-27,"12,7","25,5"
5789,1976-10-28,"14,8","26,0"
5790,1976-10-29,"12,0","25,8"
5791,1976-10-30,"14,2","26,4"
5792,1976-10-31,"12,6","19,2"
5793,1976-11-01,"12,4","26,6"
5794,1976-11-02,"15,1","27,3"
5795,1976-11-03,"14,1","27,0"
5796,1976-11-04,"14,0","25,0"
5797,1976-11-05,"11,8","19,1"
5798,1976-11-06,"7,6","17,0"
5799,1976-11-07,"3,6","20,4"
5800,1976-11-08,"4,6","24,2"
5801,1976-11-09,"8,4","26,3"
5802,1976-11-10,"10,2","28,0"
5803,1976-11-11,"14,4","28,1"
5804,1976-11-12,"14,0","27,0"
5805,1976-11-13,"11,4","27,1"
5806,1976-11-14,"13,4","27,4"
5807,1976-11-15,"14,9","26,7"
5808,1976-11-16,"15,0","25,0"
5809,1976-11-17,"16,6","26,4"
5810,1976-11-18,"14,9","28,2"
5811,1976-11-19,"17,4","26,2"
5812,1976-11-20,"15,0","22,2"
5813,1976-11-21,"8,4","25,2"
5814,1976-11-22,"8,8","26,1"
5815,1976-11-23,"10,4","28,1"
5816,1976-11-24,"14,8","29,1"
5817,1976-11-25,"15,6","25,6"
5818,1976-11-26,"15,6","29,8"
5819,1976-11-27,"17,0","28,8"
5820,1976-11-28,"16,3","28,1"
5821,1976-11-29,"16,4","27,7"
5822,1976-11-30,"17,3","24,0"
5823,1976-12-01,"16,6","22,8"
5824,1976-12-02,"12,2","26,0"
5825,1976-12-03,"14,8","27,4"
5826,1976-12-04,"16,8","27,5"
5827,1976-12-05,"15,7","27,0"
5828,1976-12-06,"14,6","29,9"
5829,1976-12-07,"18,0","27,4"
5830,1976-12-08,"16,4","21,0"
5831,1976-12-09,"13,4","24,1"
5832,1976-12-10,"10,6","23,6"
5833,1976-12-11,"11,5","27,1"
5834,1976-12-12,"13,1","28,1"
5835,1976-12-13,"16,0","29,4"
5836,1976-12-14,"16,4","29,4"
5837,1976-12-15,"17,5","25,1"
5838,1976-12-16,"14,2","22,7"
5839,1976-12-17,"13,6","25,7"
5840,1976-12-18,"15,6","26,2"
5841,1976-12-19,"14,6","28,2"
5842,1976-12-20,"14,5","26,0"
5843,1976-12-21,"16,2","25,2"
5844,1976-12-22,"17,0","23,0"
5845,1976-12-23,-,"24,0"
5846,1976-12-24,"14,7","25,2"
5847,1976-12-25,"15,5","28,4"
5848,1976-12-26,"16,0","25,8"
5849,1976-12-27,"15,4","27,9"
5850,1976-12-28,"11,8","26,0"
5851,1976-12-29,"12,0","27,8"
5852,1976-12-30,"14,6","26,7"
5853,1976-12-31,"14,2","28,3"
5854,1977-01-01,"15,5","28,3"
5855,1977-01-02,"17,0","29,1"
5856,1977-01-03,"18,0","25,4"
5857,1977-01-04,"16,3","20,5"
5858,1977-01-05,"16,2","22,6"
5859,1977-01-06,"16,6","22,3"
5860,1977-01-07,"15,5","21,3"
5861,1977-01-08,"16,6","22,8"
5862,1977-01-09,"16,6","21,4"
5863,1977-01-10,"17,4","23,3"
5864,1977-01-11,"17,5","27,8"
5865,1977-01-12,"16,0","28,4"
5866,1977-01-13,"15,7","28,2"
5867,1977-01-14,"16,2","27,0"
5868,1977-01-15,"15,0","26,0"
5869,1977-01-16,"15,4","26,9"
5870,1977-01-17,"15,5","23,2"
5871,1977-01-18,"18,0","23,2"
5872,1977-01-19,"17,8","24,3"
5873,1977-01-20,"16,4","26,4"
5874,1977-01-21,"15,0","26,6"
5875,1977-01-22,"17,2","28,8"
5876,1977-01-23,"15,6","29,2"
5877,1977-01-24,"18,0","29,0"
5878,1977-01-25,"17,1","27,6"
5879,1977-01-26,"18,4","27,0"
5880,1977-01-27,"18,1","29,8"
5881,1977-01-28,"18,4","30,4"
5882,1977-01-29,"17,6","29,0"
5883,1977-01-30,"16,4","29,2"
5884,1977-01-31,"18,4","26,3"
5885,1977-02-01,-,-
5886,1977-02-02,-,-
5887,1977-02-03,-,-
5888,1977-02-04,-,-
5889,1977-02-05,-,-
5890,1977-02-06,-,-
5891,1977-02-07,-,-
5892,1977-02-08,-,-
5893,1977-02-09,-,-
5894,1977-02-10,-,-
5895,1977-02-11,-,-
5896,1977-02-12,-,-
5897,1977-02-13,-,-
5898,1977-02-14,-,-
5899,1977-02-15,-,-
5900,1977-02-16,-,-
5901,1977-02-17,-,-
5902,1977-02-18,-,-
5903,1977-02-19,-,-
5904,1977-02-20,-,-
5905,1977-02-21,-,-
5906,1977-02-22,-,-
5907,1977-02-23,-,-
5908,1977-02-24,-,-
5909,1977-02-25,-,-
5910,1977-02-26,-,-
5911,1977-02-27,-,-
5912,1977-02-28,-,-
5913,1977-03-01,-,-
5914,1977-03-02,-,-
5915,1977-03-03,-,-
5916,1977-03-04,-,-
5917,1977-03-05,-,-
5918,1977-03-06,-,-
5919,1977-03-07,-,-
5920,1977-03-08,-,-
5921,1977-03-09,-,-
5922,1977-03-10,-,-
5923,1977-03-11,-,-
5924,1977-03-12,-,-
5925,1977-03-13,-,-
5926,1977-03-14,-,-
5927,1977-03-15,-,-
5928,1977-03-16,-,-
5929,1977-03-17,-,-
5930,1977-03-18,-,-
5931,1977-03-19,-,-
5932,1977-03-20,-,-
5933,1977-03-21,-,-
5934,1977-03-22,-,-
5935,1977-03-23,-,-
5936,1977-03-24,-,-
5937,1977-03-25,-,-
5938,1977-03-26,-,-
5939,1977-03-27,-,-
5940,1977-03-28,-,-
5941,1977-03-29,-,-
5942,1977-03-30,-,-
5943,1977-03-31,-,-
5944,1977-04-01,-,-
5945,1977-04-02,-,-
5946,1977-04-03,-,-
5947,1977-04-04,-,-
5948,1977-04-05,-,-
5949,1977-04-06,-,-
5950,1977-04-07,-,-
5951,1977-04-08,-,-
5952,1977-04-09,-,-
5953,1977-04-10,-,-
5954,1977-04-11,-,-
5955,1977-04-12,-,-
5956,1977-04-13,-,-
5957,1977-04-14,-,-
5958,1977-04-15,-,-
5959,1977-04-16,-,-
5960,1977-04-17,-,-
5961,1977-04-18,-,-
5962,1977-04-19,-,-
5963,1977-04-20,-,-
5964,1977-04-21,-,-
5965,1977-04-22,-,-
5966,1977-04-23,-,-
5967,1977-04-24,-,-
5968,1977-04-25,-,-
5969,1977-04-26,-,-
5970,1977-04-27,-,-
5971,1977-04-28,-,-
5972,1977-04-29,-,-
5973,1977-04-30,-,-
5974,1977-05-01,-,-
5975,1977-05-02,-,-
5976,1977-05-03,-,-
5977,1977-05-04,-,-
5978,1977-05-05,-,-
5979,1977-05-06,-,-
5980,1977-05-07,-,-
5981,1977-05-08,-,-
5982,1977-05-09,-,-
5983,1977-05-10,-,-
5984,1977-05-11,-,-
5985,1977-05-12,-,-
5986,1977-05-13,-,-
5987,1977-05-14,-,-
5988,1977-05-15,-,-
5989,1977-05-16,-,-
5990,1977-05-17,-,-
5991,1977-05-18,-,-
5992,1977-05-19,-,-
5993,1977-05-20,-,-
5994,1977-05-21,-,-
5995,1977-05-22,-,-
5996,1977-05-23,-,-
5997,1977-05-24,-,-
5998,1977-05-25,-,-
5999,1977-05-26,-,-
6000,1977-05-27,-,-
6001,1977-05-28,-,-
6002,1977-05-29,-,-
6003,1977-05-30,-,-
6004,1977-05-31,-,-
6005,1977-06-01,-,-
6006,1977-06-02,-,-
6007,1977-06-03,-,-
6008,1977-06-04,-,-
6009,1977-06-05,-,-
6010,1977-06-06,-,-
6011,1977-06-07,-,-
6012,1977-06-08,-,-
6013,1977-06-09,-,-
6014,1977-06-10,-,-
6015,1977-06-11,-,-
6016,1977-06-12,-,-
6017,1977-06-13,-,-
6018,1977-06-14,-,-
6019,1977-06-15,-,-
6020,1977-06-16,-,-
6021,1977-06-17,-,-
6022,1977-06-18,-,-
6023,1977-06-19,-,-
6024,1977-06-20,-,-
6025,1977-06-21,-,-
6026,1977-06-22,-,-
6027,1977-06-23,-,-
6028,1977-06-24,-,-
6029,1977-06-25,-,-
6030,1977-06-26,-,-
6031,1977-06-27,-,-
6032,1977-06-28,-,-
6033,1977-06-29,-,-
6034,1977-06-30,-,-
6035,1977-07-01,-,-
6036,1977-07-02,-,-
6037,1977-07-03,-,-
6038,1977-07-04,-,-
6039,1977-07-05,-,-
6040,1977-07-06,-,-
6041,1977-07-07,-,-
6042,1977-07-08,-,-
6043,1977-07-09,-,-
6044,1977-07-10,-,-
6045,1977-07-11,-,-
6046,1977-07-12,-,-
6047,1977-07-13,-,-
6048,1977-07-14,-,-
6049,1977-07-15,-,-
6050,1977-07-16,-,-
6051,1977-07-17,-,-
6052,1977-07-18,-,-
6053,1977-07-19,-,-
6054,1977-07-20,-,-
6055,1977-07-21,-,-
6056,1977-07-22,-,-
6057,1977-07-23,-,-
6058,1977-07-24,-,-
6059,1977-07-25,-,-
6060,1977-07-26,-,-
6061,1977-07-27,-,-
6062,1977-07-28,-,-
6063,1977-07-29,-,-
6064,1977-07-30,-,-
6065,1977-07-31,-,-
6066,1977-08-01,-,-
6067,1977-08-02,-,-
6068,1977-08-03,-,-
6069,1977-08-04,-,-
6070,1977-08-05,-,-
6071,1977-08-06,-,-
6072,1977-08-07,-,-
6073,1977-08-08,-,-
6074,1977-08-09,-,-
6075,1977-08-10,-,-
6076,1977-08-11,-,-
6077,1977-08-12,-,-
6078,1977-08-13,-,-
6079,1977-08-14,-,-
6080,1977-08-15,-,-
6081,1977-08-16,-,-
6082,1977-08-17,-,-
6083,1977-08-18,-,-
6084,1977-08-19,-,-
6085,1977-08-20,-,-
6086,1977-08-21,-,-
6087,1977-08-22,-,-
6088,1977-08-23,-,-
6089,1977-08-24,-,-
6090,1977-08-25,-,-
6091,1977-08-26,-,-
6092,1977-08-27,-,-
6093,1977-08-28,-,-
6094,1977-08-29,-,-
6095,1977-08-30,-,-
6096,1977-08-31,-,-
6097,1977-09-01,-,-
6098,1977-09-02,-,-
6099,1977-09-03,-,-
6100,1977-09-04,-,-
6101,1977-09-05,-,-
6102,1977-09-06,-,-
6103,1977-09-07,-,-
6104,1977-09-08,-,-
6105,1977-09-09,-,-
6106,1977-09-10,-,-
6107,1977-09-11,-,-
6108,1977-09-12,-,-
6109,1977-09-13,-,-
6110,1977-09-14,-,-
6111,1977-09-15,-,-
6112,1977-09-16,-,-
6113,1977-09-17,-,-
6114,1977-09-18,-,-
6115,1977-09-19,-,-
6116,1977-09-20,-,-
6117,1977-09-21,-,-
6118,1977-09-22,-,-
6119,1977-09-23,-,-
6120,1977-09-24,-,-
6121,1977-09-25,-,-
6122,1977-09-26,-,-
6123,1977-09-27,-,-
6124,1977-09-28,-,-
6125,1977-09-29,-,-
6126,1977-09-30,-,-
6127,1977-10-01,-,-
6128,1977-10-02,-,-
6129,1977-10-03,-,-
6130,1977-10-04,-,-
6131,1977-10-05,-,-
6132,1977-10-06,-,-
6133,1977-10-07,-,-
6134,1977-10-08,-,-
6135,1977-10-09,-,-
6136,1977-10-10,-,-
6137,1977-10-11,-,-
6138,1977-10-12,-,-
6139,1977-10-13,-,-
6140,1977-10-14,-,-
6141,1977-10-15,-,-
6142,1977-10-16,-,-
6143,1977-10-17,-,-
6144,1977-10-18,-,-
6145,1977-10-19,-,-
6146,1977-10-20,-,-
6147,1977-10-21,-,-
6148,1977-10-22,-,-
6149,1977-10-23,-,-
6150,1977-10-24,-,-
6151,1977-10-25,-,-
6152,1977-10-26,-,-
6153,1977-10-27,-,-
6154,1977-10-28,-,-
6155,1977-10-29,-,-
6156,1977-10-30,-,-
6157,1977-10-31,-,-
6158,1977-11-01,-,-
6159,1977-11-02,-,-
6160,1977-11-03,-,-
6161,1977-11-04,-,-
6162,1977-11-05,-,-
6163,1977-11-06,-,-
6164,1977-11-07,-,-
6165,1977-11-08,-,-
6166,1977-11-09,-,-
6167,1977-11-10,-,-
6168,1977-11-11,-,-
6169,1977-11-12,-,-
6170,1977-11-13,-,-
6171,1977-11-14,-,-
6172,1977-11-15,-,-
6173,1977-11-16,-,-
6174,1977-11-17,-,-
6175,1977-11-18,-,-
6176,1977-11-19,-,-
6177,1977-11-20,-,-
6178,1977-11-21,-,-
6179,1977-11-22,-,-
6180,1977-11-23,-,-
6181,1977-11-24,-,-
6182,1977-11-25,-,-
6183,1977-11-26,-,-
6184,1977-11-27,-,-
6185,1977-11-28,-,-
6186,1977-11-29,-,-
6187,1977-11-30,-,-
6188,1977-12-01,-,-
6189,1977-12-02,-,-
6190,1977-12-03,-,-
6191,1977-12-04,-,-
6192,1977-12-05,-,-
6193,1977-12-06,-,-
6194,1977-12-07,-,-
6195,1977-12-08,-,-
6196,1977-12-09,-,-
6197,1977-12-10,-,-
6198,1977-12-11,-,-
6199,1977-12-12,-,-
6200,1977-12-13,-,-
6201,1977-12-14,-,-
6202,1977-12-15,-,-
6203,1977-12-16,-,-
6204,1977-12-17,-,-
6205,1977-12-18,-,-
6206,1977-12-19,-,-
6207,1977-12-20,-,-
6208,1977-12-21,-,-
6209,1977-12-22,-,-
6210,1977-12-23,-,-
6211,1977-12-24,-,-
6212,1977-12-25,-,-
6213,1977-12-26,-,-
6214,1977-12-27,-,-
6215,1977-12-28,-,-
6216,1977-12-29,-,-
6217,1977-12-30,-,-
6218,1977-12-31,-,-
6219,1978-01-01,-,-
6220,1978-01-02,-,-
6221,1978-01-03,-,-
6222,1978-01-04,-,-
6223,1978-01-05,-,-
6224,1978-01-06,-,-
6225,1978-01-07,-,-
6226,1978-01-08,-,-
6227,1978-01-09,-,-
6228,1978-01-10,-,-
6229,1978-01-11,-,-
6230,1978-01-12,-,-
6231,1978-01-13,-,-
6232,1978-01-14,-,-
6233,1978-01-15,-,-
6234,1978-01-16,-,-
6235,1978-01-17,-,-
6236,1978-01-18,-,-
6237,1978-01-19,-,-
6238,1978-01-20,-,-
6239,1978-01-21,-,-
6240,1978-01-22,-,-
6241,1978-01-23,-,-
6242,1978-01-24,-,-
6243,1978-01-25,-,-
6244,1978-01-26,-,-
6245,1978-01-27,-,-
6246,1978-01-28,-,-
6247,1978-01-29,-,-
6248,1978-01-30,-,-
6249,1978-01-31,-,-
6250,1978-02-01,-,-
